date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,rain_sum,showers_sum,snowfall_sum,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,apparent_temperature_mean,temperature_2m_mean,cape_mean,cape_max,cape_min,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,visibility_mean,visibility_min,visibility_max,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_10cm_mean
2018-07-20 04:00:00+00:00,0.0,28.7305,16.280499,30.406693,16.997345,53926.242,47140.28,4.65,5.55,0.0,0.0,0.0,0.0,0.0,21.542923,39.96,81.89285,28.54,5.8205714,24.473555,23.247168,164.16667,560.0,0.0,0.625,10.0,0.0,17.083838,19.244476,14.97808,5.8205714,70.041664,92.0,45.0,0.0,1014.15845,1016.5,1011.1,995.08325,997.07324,992.19,23370.834,13100.0,40300.0,81.89285,22.934998,11.851833,9.72,4.5536795,19.089005,21.898817,15.336704,2.1683898,0.0
2018-07-21 04:00:00+00:00,3.0,25.7305,22.3305,27.248821,20.531502,53818.3,38789.4,4.65,5.55,0.0,0.0,0.0,0.0,0.0,25.620771,43.56,90.60785,25.64,5.531692,24.502771,24.122164,95.0,240.0,0.0,23.041666,100.0,0.0,17.481066,19.342453,13.930845,5.531692,66.5,72.0,59.0,0.0,1012.0083,1012.8,1011.4,993.0334,993.8675,992.3771,24037.5,19700.0,29700.0,90.60785,33.105003,17.934883,21.24,8.766573,19.633253,21.196413,16.966696,1.1600289,0.0
2018-07-22 04:00:00+00:00,65.0,22.780499,16.6805,24.41732,16.669601,53708.133,381.04855,4.65,5.55,18.6,0.0,0.0,18.6,6.0,20.833395,44.639996,64.440094,3.27,1.0852052,20.071848,19.353415,23.333334,110.0,0.0,70.25,100.0,0.0,16.64937,19.358807,14.29258,1.0852052,84.708336,96.0,66.0,0.0,1009.40826,1012.7,1006.2,990.1763,993.5051,987.0188,16116.667,6700.0,24600.0,64.440094,26.955,11.212792,7.2,4.198285,17.461964,19.934902,15.650063,0.83959746,0.0
2018-07-23 04:00:00+00:00,3.0,26.5805,19.3305,30.546986,20.765333,53595.535,28690.773,4.65,5.55,0.0,0.0,0.0,0.0,0.0,15.158522,24.84,71.17314,22.63,4.1444187,25.769592,23.015917,454.16666,850.0,0.0,27.041666,99.0,0.0,20.10707,22.165289,16.978008,4.1444187,84.0,95.0,73.0,0.0,1012.9543,1014.0,1011.2,993.89014,994.98773,991.9818,15812.5,12300.0,19700.0,71.17314,18.345,9.823088,11.879999,4.896529,20.91385,23.324755,17.66972,0.9038,0.0
2018-07-24 04:00:00+00:00,65.0,29.2305,21.130499,32.949104,24.105047,53479.586,39600.0,4.65,5.55,14.4,0.0,0.0,14.4,1.0,16.039202,27.72,130.21999,24.38,4.649045,27.755821,24.445082,760.0,1610.0,170.0,31.458334,98.0,0.0,21.181757,22.480501,19.779034,4.649045,82.958336,100.0,64.0,0.0,1013.3625,1014.8,1011.9,994.38086,995.8709,992.82306,16462.5,5000.0,25900.0,130.21999,19.259998,9.838441,5.3999996,3.5455887,22.104166,24.414175,20.136372,1.418675,0.0
2018-07-25 04:00:00+00:00,3.0,28.1805,21.530499,31.00653,21.211304,53360.375,27730.91,4.65,5.55,0.0,0.0,0.0,0.0,0.0,16.055353,27.359999,326.30988,19.05,4.15564,26.515503,24.0305,668.75,1800.0,0.0,35.833332,100.0,0.0,19.119596,21.1683,13.739624,4.15564,76.125,96.0,49.0,0.0,1010.8958,1012.3,1009.7,991.9349,993.20575,990.9682,20895.834,3300.0,38300.0,326.30988,17.115,8.176001,7.92,0.8049845,20.7336,22.190268,16.564026,1.947464,0.0
2018-07-26 04:00:00+00:00,1.0,28.630499,16.530499,31.25579,16.753195,53238.08,41342.44,4.65,5.55,0.0,0.0,0.0,0.0,0.0,18.11841,29.519999,194.92123,23.85,4.5274005,22.972689,21.572166,646.6667,2510.0,0.0,5.9583335,30.0,0.0,16.742414,20.55278,13.067479,4.5274005,74.666664,88.0,56.0,0.0,1009.62915,1010.9,1007.5,990.5337,991.69415,988.8886,20954.166,15500.0,30900.0,194.92123,17.49,9.066992,5.3999996,1.609969,18.266695,22.739347,14.19836,1.724263,0.0
2018-07-27 04:00:00+00:00,1.0,26.4805,17.380499,26.322968,18.90647,53112.863,41226.8,4.65,5.55,0.0,0.0,0.0,0.0,0.0,18.998316,28.08,225.94322,20.65,4.3319345,22.184725,21.7055,473.75,920.0,50.0,7.2916665,47.0,0.0,15.571598,17.65089,12.6452875,4.3319345,70.625,94.0,45.0,0.0,1012.03754,1014.2,1009.8,992.9067,994.898,990.51434,24520.834,12400.0,41900.0,225.94322,21.164997,10.431848,12.959999,2.3051248,17.739399,18.945827,15.935902,1.8630493,0.0
2018-07-28 04:00:00+00:00,61.0,23.030499,15.8805,21.661413,16.38957,52984.895,32000.486,4.65,5.55,1.4,0.0,0.0,1.4,1.0,22.027763,30.599998,279.22018,18.49,3.48445,19.176626,19.153416,169.16667,630.0,0.0,16.416666,71.0,0.0,14.527473,16.989613,12.380251,3.48445,75.75,91.0,52.0,0.0,1015.55005,1018.1,1014.0,996.1877,998.54315,994.54193,20912.5,13600.0,35000.0,279.22018,20.010002,10.403806,12.599999,5.154415,16.115458,17.741842,14.001759,1.3512746,0.0
2018-07-29 04:00:00+00:00,51.0,25.3305,13.1305,26.332333,12.858196,52854.344,41170.418,4.65,5.55,0.4,0.0,0.0,0.4,1.0,19.829433,32.039997,197.20967,23.01,4.3416195,19.800749,19.434668,324.58334,940.0,0.0,7.5833335,96.0,0.0,13.602143,15.164544,11.014663,4.3416195,70.333336,90.0,51.0,0.0,1018.7834,1019.7,1018.0,999.37506,1000.1731,998.50024,23016.666,13800.0,34500.0,197.20967,14.085,7.6905537,4.68,2.1897945,15.628701,18.659819,11.680643,1.5829378,0.0
2018-07-30 04:00:00+00:00,3.0,24.880499,15.1805,27.485912,16.31075,52721.355,39364.27,4.65,5.55,0.0,0.0,0.0,0.0,0.0,13.237038,15.4800005,114.58631,26.1,4.728165,22.286959,20.582584,425.0,1260.0,0.0,32.958332,100.0,0.0,16.187563,17.982355,14.546627,4.728165,77.5,97.0,54.0,0.0,1018.7542,1019.6,1017.4,999.4228,1000.11774,998.2642,19612.5,12200.0,32000.0,114.58631,8.355,5.772248,3.2399998,1.2979984,17.62589,19.705618,14.701044,1.4467432,0.0
2018-07-31 04:00:00+00:00,3.0,25.3305,17.4805,27.753288,18.83849,52586.098,29002.54,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.245294,21.24,66.02416,23.07,4.29524,23.85377,21.922165,368.75,790.0,80.0,46.416668,100.0,0.0,17.923958,19.349998,16.226583,4.29524,78.625,93.0,67.0,0.0,1016.86255,1018.2,1014.1,997.65436,999.0211,995.0038,18179.166,12700.0,23000.0,66.02416,13.605,8.045575,9.72,4.32,19.13129,21.103563,16.642483,1.0284004,0.0
2018-08-01 04:00:00+00:00,3.0,26.530499,21.3305,28.39672,23.885357,52448.73,19359.822,4.65,5.55,0.0,0.0,0.0,0.0,0.0,23.444265,37.8,180.83841,17.45,3.598149,25.796494,23.740915,530.0,970.0,270.0,62.041668,100.0,9.0,19.727762,21.394001,18.214743,3.598149,78.708336,89.0,67.0,0.0,1011.6624,1013.6,1010.4,992.66943,994.45245,991.5998,18162.5,14000.0,23700.0,180.83841,24.450003,12.1000595,12.24,3.7064266,20.904055,22.610826,19.564726,1.1305618,0.0
2018-08-02 04:00:00+00:00,51.0,27.9305,19.130499,30.343159,20.9799,52309.39,25518.64,4.65,5.55,0.4,0.0,0.0,0.4,1.0,17.533146,26.64,190.96928,24.75,4.889317,25.405561,23.447168,531.6667,1070.0,150.0,82.166664,100.0,8.0,18.317883,19.686674,17.27505,4.889317,73.833336,92.0,59.0,0.0,1015.65826,1016.9,1013.9,996.5705,997.7799,994.7535,20800.0,13100.0,28600.0,190.96928,18.48,9.802203,11.5199995,5.3999996,19.907232,22.13594,17.91329,1.5248394,0.0
2018-08-03 04:00:00+00:00,3.0,27.380499,19.130499,31.125706,20.86903,52168.24,39505.617,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.904882,18.0,130.58066,25.48,4.7647724,25.876495,23.149246,777.9167,1660.0,10.0,46.5,100.0,0.0,18.919746,20.569626,16.54844,4.7647724,77.583336,89.0,66.0,0.0,1017.3958,1018.5,1016.7,998.2566,999.4673,997.3186,18504.166,14100.0,23300.0,130.58066,11.28,6.766955,2.8799999,1.9386592,20.176123,22.569822,17.304028,1.2387705,0.0
2018-08-04 04:00:00+00:00,45.0,29.2305,18.780499,32.528507,21.01691,52025.418,42888.37,4.65,5.55,0.0,0.0,0.0,0.0,0.0,17.651016,20.519999,157.10422,25.23,4.922956,27.232178,24.109665,1123.75,1900.0,230.0,12.958333,62.0,0.0,19.73152,22.530249,18.128853,4.922956,78.25,98.0,54.0,0.0,1017.92084,1018.8,1017.1,998.8316,999.6999,997.71094,18295.834,300.0,32900.0,157.10422,11.054999,6.6114287,4.32,0.71999997,21.062231,23.706549,18.295841,1.8662314,0.0
2018-08-05 04:00:00+00:00,95.0,32.0305,18.8305,36.626656,20.615509,51881.07,45705.848,4.65,5.55,0.0,0.0,0.0,0.0,0.0,16.965895,36.0,188.15948,25.74,5.5877833,28.40831,25.74508,1094.5834,3370.0,20.0,6.625,100.0,0.0,19.583832,23.568016,16.173138,5.5877833,69.666664,89.0,60.0,0.0,1017.95,1019.5,1015.8,998.96173,1000.37256,997.01984,22858.334,14200.0,28300.0,188.15948,18.209997,9.528192,6.12,3.6179552,21.440783,25.991022,17.496622,1.8924842,0.0
2018-08-06 04:00:00+00:00,65.0,31.3305,22.9305,35.967575,25.845715,51735.33,39186.223,4.65,5.55,15.5,0.0,0.0,15.5,1.0,17.10284,40.32,208.20892,20.41,4.4043527,28.813158,25.59925,1169.1666,2640.0,510.0,28.416666,100.0,0.0,20.987968,22.665636,19.292852,4.4043527,76.666664,91.0,54.0,0.0,1015.36664,1016.9,1013.6,996.4204,997.9035,994.5197,19725.0,13700.0,33900.0,208.20892,21.255,9.560805,12.599999,2.4149535,22.331465,24.855587,20.880653,1.920924,0.0
2018-08-07 04:00:00+00:00,51.0,27.630499,21.3305,30.240509,24.04829,51588.344,27011.533,4.65,5.55,0.4,0.0,0.0,0.4,1.0,11.659777,27.0,197.8678,19.48,3.8707304,27.04111,23.926332,502.5,1170.0,110.0,48.541668,100.0,2.0,20.238794,21.66449,18.343601,3.8707304,81.0,98.0,57.0,0.0,1012.9792,1014.0,1011.8,993.97284,995.0514,993.0046,17358.334,3700.0,30600.0,197.8678,13.860001,7.077685,5.7599998,3.2599385,21.340654,22.480362,20.1692,1.5900044,0.0
2018-08-08 04:00:00+00:00,53.0,24.880499,20.6805,30.088814,22.399319,51440.234,0.0,4.65,5.55,1.9,0.0,0.0,1.9,4.0,10.883676,22.68,358.77237,9.24,1.8401065,26.336184,22.649248,1022.0833,1970.0,170.0,40.416668,87.0,0.0,21.151884,23.30937,18.067972,1.8401065,91.375,99.0,85.0,0.0,1010.2041,1012.3,1008.1,991.1696,993.19293,989.2334,12104.167,300.0,17300.0,358.77237,11.594997,5.5676365,4.68,1.08,21.553308,23.71227,18.81205,0.46176147,0.0
2018-08-09 04:00:00+00:00,2.0,28.5805,16.780499,30.180637,16.929874,51291.14,36567.36,4.65,5.55,0.0,0.0,0.0,0.0,0.0,18.35647,30.599998,237.48962,23.98,4.6324735,24.257845,22.509665,694.5833,2040.0,0.0,4.25,61.0,0.0,17.564375,20.241417,14.061545,4.6324735,74.958336,91.0,53.0,0.0,1010.18335,1011.3,1009.0,991.1372,992.1863,990.3011,21516.666,13800.0,34200.0,237.48962,18.765001,9.004439,8.28,3.219938,19.11658,21.985615,14.901705,1.8366368,0.0
2018-08-10 04:00:00+00:00,0.0,24.780499,16.1805,25.816051,16.372822,51141.188,43825.836,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.605142,31.319998,43.58698,26.86,5.029177,21.73216,21.255499,20.0,350.0,0.0,1.2083334,11.0,0.0,14.272761,19.077637,11.741379,5.029177,66.208336,90.0,47.0,0.0,1013.73755,1015.1,1011.7,994.54565,996.02655,992.5531,26616.666,14100.0,39900.0,43.58698,17.415,9.408701,6.12,4.0249224,16.80411,19.698952,14.43391,1.657225,0.0
2018-08-11 04:00:00+00:00,1.0,26.9305,14.8805,27.573729,15.03068,50990.496,44021.35,4.65,5.55,0.0,0.0,0.0,0.0,0.0,13.783817,16.919998,105.32175,25.77,5.06261,21.709784,21.230501,17.916666,120.0,0.0,3.3333333,38.0,0.0,13.43587,15.812032,11.3425865,5.06261,63.708332,89.0,40.0,0.0,1014.62915,1016.1,1013.4,995.41675,996.8438,993.8166,28700.0,14300.0,47000.0,105.32175,9.57,6.838938,3.2399998,1.1384199,16.309475,18.531237,13.615185,2.0949306,0.0
2018-08-12 04:00:00+00:00,0.0,28.130499,17.4805,30.265583,18.08098,50838.82,43679.953,4.65,5.55,0.0,0.0,0.0,0.0,0.0,13.493999,17.28,83.08886,24.81,4.935143,24.117628,22.88883,352.08334,1290.0,0.0,0.16666667,3.0,0.0,15.357057,17.329556,13.391402,4.935143,64.041664,87.0,47.0,0.0,1018.2791,1019.7,1016.2,999.10547,1000.711,996.8805,27237.5,15000.0,38900.0,83.08886,9.525001,6.304726,2.8799999,2.6208394,17.972786,20.883696,15.806576,1.9488151,0.0
2018-08-13 04:00:00+00:00,3.0,26.4305,18.0805,29.762981,18.98623,50685.062,29848.117,4.65,5.55,0.0,0.0,0.0,0.0,0.0,9.565437,14.04,306.02747,22.58,4.472336,24.506927,22.772163,372.08334,920.0,0.0,42.458332,100.0,0.0,16.688356,18.563517,14.1315365,4.472336,69.0,83.0,59.0,0.0,1017.1375,1019.4,1014.2,997.9786,1000.0295,995.10846,23145.834,16500.0,29000.0,306.02747,11.999999,6.428079,8.64,4.1046314,18.665997,21.089735,15.966946,1.3480307,0.0
2018-08-14 04:00:00+00:00,3.0,30.380499,19.9805,32.339268,20.537964,50529.277,36126.14,4.65,5.55,0.0,0.0,0.0,0.0,0.0,15.349684,30.599998,309.6678,21.9,5.2889743,26.249342,25.3555,167.5,670.0,0.0,15.916667,100.0,0.0,16.036554,17.871662,14.64285,5.2889743,58.041668,80.0,40.0,0.0,1011.6792,1014.0,1009.4,992.785,994.8897,990.86005,32050.0,17600.0,47600.0,309.6678,19.995,10.100916,9.72,5.0528407,19.282042,20.953978,16.971819,2.586226,0.0
2018-08-15 04:00:00+00:00,0.0,31.9305,19.8305,33.309612,21.215181,50371.62,39694.203,4.65,5.55,0.0,0.0,0.0,0.0,0.0,19.011953,28.08,250.76675,22.26,5.4939017,27.427633,26.165915,599.5833,1690.0,0.0,0.29166666,5.0,0.0,17.069206,19.89466,14.988775,5.4939017,58.666668,79.0,39.0,0.0,1012.2334,1014.3,1010.9,993.3789,995.399,991.73615,30958.334,18200.0,47800.0,250.76675,18.494997,9.746974,8.28,3.396233,20.127441,23.192762,16.854816,2.8877077,0.0
2018-08-16 04:00:00+00:00,2.0,28.880499,19.780499,33.301437,22.068464,50212.24,43200.0,4.65,5.55,0.0,0.0,0.0,0.0,0.0,13.217443,20.519999,142.12502,23.34,4.557757,27.98703,24.69925,1057.9166,2390.0,0.0,8.75,56.0,0.0,20.35708,22.860088,17.75799,4.557757,77.25,89.0,66.0,0.0,1015.57935,1016.8,1014.5,996.5721,997.8743,995.47266,18275.0,4400.0,24000.0,142.12502,12.0599985,7.3049035,4.32,2.52,21.608643,24.5528,18.355736,1.3436728,0.0
2018-08-17 04:00:00+00:00,63.0,27.780499,21.7305,31.458584,24.325302,50051.273,3600.0,4.65,5.55,3.6,0.0,0.0,3.6,1.0,15.158522,30.599998,194.16707,6.66,1.6089375,27.152433,23.772165,1267.9166,2290.0,310.0,76.708336,100.0,3.0,21.7284,23.144114,20.195992,1.6089375,88.625,97.0,71.0,0.0,1011.87494,1014.8,1010.0,992.88007,995.7923,991.1772,13991.667,5700.0,21900.0,194.16707,21.090002,9.627547,8.64,3.6,22.279419,23.795952,20.602226,1.0814006,0.0
2018-08-18 04:00:00+00:00,63.0,24.4805,18.5805,25.584879,20.075508,49888.863,23758.29,4.65,5.55,3.2,0.0,0.0,3.2,1.0,13.392774,25.919998,31.787199,13.9,2.688594,23.154839,21.611748,34.166668,240.0,0.0,26.958334,86.0,0.0,16.982374,19.800613,15.290269,2.688594,76.083336,93.0,58.0,0.0,1013.68756,1015.0,1012.1,994.5205,995.6901,992.95526,20283.334,12800.0,29100.0,31.787199,16.829998,7.074228,3.96,1.8,18.495653,20.228024,17.733568,1.2897283,0.0
2018-08-19 04:00:00+00:00,1.0,25.030499,15.7805,26.960783,15.801668,49725.145,43200.0,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.979984,19.08,55.53462,23.91,4.4162283,21.810532,20.79925,58.75,260.0,0.0,4.4583335,27.0,0.0,15.810782,17.179087,13.670016,4.4162283,74.083336,89.0,59.0,0.0,1016.1709,1017.6,1014.7,996.9029,998.22125,995.235,20695.834,14100.0,28600.0,55.53462,14.339997,8.657254,7.92,4.3349743,17.43894,19.686075,14.320831,1.2893655,0.0
2018-08-20 04:00:00+00:00,2.0,25.9305,17.3305,28.255634,18.67595,49560.254,38879.816,4.65,5.55,0.0,0.0,0.0,0.0,0.0,17.373497,33.839996,72.38061,22.58,4.179271,23.538229,21.763832,102.5,270.0,0.0,14.666667,64.0,0.0,18.394701,19.937452,16.454166,4.179271,82.0,95.0,65.0,0.0,1017.0542,1018.4,1015.1,997.83185,999.12946,995.9849,16779.166,12200.0,24700.0,72.38061,20.759996,10.921813,12.959999,2.3051248,19.393572,21.079166,16.711094,1.1711965,0.0
2018-08-21 04:00:00+00:00,53.0,24.880499,19.4305,26.913576,21.179995,49394.32,3600.0,4.65,5.55,1.5,0.0,0.0,1.5,3.0,20.88,45.0,138.13562,4.7,1.149426,23.949564,21.92425,612.9167,1670.0,40.0,48.291668,100.0,0.0,20.17917,22.184519,18.096329,1.149426,89.916664,95.0,84.0,0.0,1008.9458,1014.8,1003.0,989.88837,995.6555,984.0751,13712.5,4800.0,16800.0,138.13562,27.839996,13.361233,16.919998,5.771239,20.646208,22.898281,18.45402,0.48092747,0.0
2018-08-22 04:00:00+00:00,53.0,20.8305,15.0305,21.78963,13.579004,49227.47,21600.0,4.65,5.55,0.7,0.0,0.0,0.7,1.0,24.569836,42.12,299.3271,17.19,3.210155,18.43028,19.053413,272.91666,1110.0,0.0,33.333332,93.0,0.0,14.501975,18.768862,7.7790723,3.210155,76.166664,93.0,47.0,0.0,1008.84174,1014.5,1003.4,989.60126,994.939,984.3783,20887.5,12900.0,40400.0,299.3271,33.57,16.15018,19.08,7.968939,16.145252,19.335983,11.830479,1.2140604,0.0
2018-08-23 04:00:00+00:00,0.0,27.630499,14.2805,26.599087,12.990141,49059.832,43200.0,4.65,5.55,0.0,0.0,0.0,0.0,0.0,19.959719,35.28,269.99997,23.95,5.4848847,19.31406,20.692999,87.916664,350.0,0.0,0.0,0.0,0.0,10.91216,14.009331,8.485717,5.4848847,57.125,82.0,32.0,0.0,1015.7876,1017.9,1014.0,996.5166,998.5872,994.3443,34941.668,16800.0,58100.0,269.99997,26.940002,13.414715,17.28,9.178235,14.785522,17.926247,12.120651,2.4787633,0.0
2018-08-24 04:00:00+00:00,3.0,26.9805,14.8805,27.437845,15.014969,48891.527,43154.523,4.65,5.55,0.0,0.0,0.0,0.0,0.0,19.829433,31.68,186.48546,22.91,4.8608875,21.48649,21.532583,12.083333,60.0,0.0,14.791667,100.0,0.0,13.381439,15.986119,10.81858,4.8608875,61.708332,86.0,40.0,0.0,1019.3708,1021.0,1018.0,1000.0883,1001.9616,998.5997,29404.166,15400.0,47600.0,186.48546,19.679998,9.460137,4.68,1.8,16.371645,19.86374,13.173727,2.026638,0.0
2018-08-25 04:00:00+00:00,3.0,25.9305,18.9805,26.91934,19.672636,48722.68,21490.203,4.65,5.55,0.0,0.0,0.0,0.0,0.0,19.917469,35.28,158.41258,16.04,3.2357776,23.236399,21.934668,216.66667,750.0,40.0,34.958332,100.0,0.0,17.813251,20.16543,15.499119,3.2357776,78.041664,91.0,62.0,0.0,1017.88745,1019.2,1015.8,998.66144,999.81024,996.6109,18745.834,13500.0,26600.0,158.41258,25.034998,11.189363,14.759999,6.439876,19.080202,20.636942,16.668217,1.271662,0.0
2018-08-26 04:00:00+00:00,3.0,29.9805,20.0805,31.54459,22.221361,48553.4,39425.83,4.65,5.55,0.0,0.0,0.0,0.0,0.0,15.941944,54.0,239.81467,19.56,4.1140466,26.434141,24.376335,531.25,1210.0,140.0,38.708332,100.0,0.0,19.208235,20.836044,17.399782,4.1140466,75.083336,95.0,47.0,0.0,1015.3459,1016.4,1014.5,996.322,997.22845,995.24854,20683.334,4300.0,38800.0,239.81467,23.88,10.440098,5.04,3.0547013,20.841528,22.703945,19.469744,2.2388096,0.0
2018-08-27 04:00:00+00:00,45.0,28.030499,19.2305,32.68074,21.612808,48383.805,4132.6494,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.538134,31.319998,175.95563,13.2,2.673416,26.776154,23.545084,867.5,2800.0,0.0,67.875,100.0,0.0,20.590105,23.403252,17.504707,2.673416,83.791664,100.0,75.0,0.0,1014.8584,1016.7,1012.1,995.7915,997.4811,993.26495,15104.167,300.0,19600.0,175.95563,14.685,6.8514366,1.4399999,1.08,21.401438,24.653154,18.01179,0.9160106,0.0
2018-08-28 04:00:00+00:00,3.0,32.4305,23.630499,34.938065,25.711723,48214.01,20885.92,4.65,5.55,0.0,0.0,0.0,0.0,0.0,25.171696,45.0,222.22972,17.86,4.365647,29.643713,27.061752,949.1667,2080.0,280.0,70.291664,100.0,0.0,21.158735,22.81228,18.750103,4.365647,71.708336,87.0,50.0,0.0,1012.375,1013.5,1010.6,993.575,994.66986,991.8393,22787.5,15000.0,37300.0,222.22972,24.885002,13.39698,7.2,4.379589,22.9289,25.21162,21.79914,2.3167224,0.0
2018-08-29 04:00:00+00:00,3.0,29.7305,21.280499,31.546917,21.472036,48044.13,24540.809,4.65,5.55,0.0,0.0,0.0,0.0,0.0,24.40046,46.8,250.37897,15.47,3.8696647,27.714197,25.586752,547.5,1840.0,10.0,56.708332,100.0,0.0,20.30367,22.55693,18.467058,3.8696647,73.708336,90.0,54.0,0.0,1011.679,1015.2,1010.3,992.8011,995.9838,991.41425,21095.834,13800.0,33000.0,250.37897,25.17,13.663022,9.36,6.379216,21.900558,23.890583,19.268557,1.920634,0.0
2018-08-30 04:00:00+00:00,3.0,20.280499,15.4305,19.850487,14.518509,47874.27,10368.074,4.65,5.55,0.0,0.0,0.0,0.0,0.0,17.974781,37.44,333.96835,9.9,2.0238185,17.273897,17.668,9.166667,30.0,0.0,49.25,100.0,0.0,13.393184,16.319193,12.25342,2.0238185,76.291664,87.0,65.0,0.0,1020.6624,1022.7,1015.7,1001.1054,1003.12823,996.4095,18975.0,14600.0,24400.0,333.96835,19.335,10.222084,4.32,3.396233,14.838969,17.548248,13.670326,0.7685473,0.0
2018-08-31 04:00:00+00:00,3.0,22.9805,14.9305,23.780733,14.856413,47704.535,25116.44,4.65,5.55,0.0,0.0,0.0,0.0,0.0,13.797913,20.16,66.98945,13.4,2.576797,18.847431,18.492998,13.75,40.0,0.0,24.25,83.0,0.0,14.491176,16.04918,12.26343,2.576797,78.125,88.0,64.0,0.0,1022.06665,1022.9,1020.9,1002.5361,1003.47235,1001.394,18408.334,14100.0,24800.0,66.98945,15.194999,8.2053175,7.5599995,3.2399998,15.79164,18.37785,13.188805,0.9890511,0.0
2018-09-01 04:00:00+00:00,45.0,27.780499,14.6805,31.720577,15.007969,47534.664,28800.0,4.65,5.55,0.0,0.0,0.0,0.0,0.0,15.379206,28.08,122.39324,18.23,3.4217508,23.849985,21.395086,695.8333,2200.0,0.0,63.25,100.0,0.0,18.989569,22.868832,14.209074,3.4217508,86.75,98.0,73.0,0.0,1019.54987,1021.3,1017.3,1000.25415,1002.0682,998.3213,13420.833,200.0,19700.0,122.39324,15.945,8.228897,5.04,3.319036,19.650404,24.121872,14.31431,0.9694674,0.0
2018-09-02 04:00:00+00:00,3.0,28.9305,21.880499,32.324486,24.994719,47363.527,31340.938,4.65,5.55,0.0,0.0,0.0,0.0,0.0,18.289274,32.399998,193.48257,16.25,3.3281362,28.39788,25.172167,1158.75,2210.0,420.0,24.041666,91.0,0.0,21.606688,23.569736,19.741901,3.3281362,81.166664,94.0,67.0,0.0,1018.11664,1019.3,1017.3,999.0926,1000.3278,998.0826,17120.834,12400.0,24300.0,193.48257,20.85,10.482247,11.159999,6.297428,22.598356,24.884186,20.6548,1.315464,0.0
2018-09-03 04:00:00+00:00,3.0,31.3305,22.530499,34.754166,26.000834,47191.16,31709.953,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.620554,29.88,245.11745,17.23,3.945222,29.630312,26.353418,1090.4166,2010.0,70.0,9.458333,100.0,0.0,21.013357,22.366243,19.636293,3.945222,73.916664,93.0,52.0,0.0,1020.57495,1023.7,1019.0,1001.5784,1004.452,999.8052,21291.666,12800.0,34300.0,245.11745,18.359999,8.345075,11.5199995,3.319036,22.601152,24.590303,20.678707,2.1956916,0.0
2018-09-04 04:00:00+00:00,1.0,27.6805,19.130499,31.134209,21.457401,47017.68,39600.0,4.65,5.55,0.0,0.0,0.0,0.0,0.0,12.229406,18.359999,112.8624,19.22,3.717485,26.185541,23.313833,197.08333,970.0,0.0,3.375,35.0,0.0,19.604692,22.12631,17.179087,3.717485,80.416664,95.0,64.0,0.0,1023.58746,1025.3,1021.3,1004.34204,1006.09564,1002.23694,17429.166,12200.0,24900.0,112.8624,12.915,6.688173,8.28,1.835647,20.693579,23.685368,18.157133,1.1624532,0.0
2018-09-05 04:00:00+00:00,95.0,33.3805,20.1805,36.88007,23.592857,46843.21,42380.023,4.65,5.55,0.0,0.0,0.0,0.0,0.0,21.129885,38.88,193.11058,20.17,4.889586,30.082026,26.649248,1458.75,3340.0,200.0,1.5,33.0,0.0,21.473703,24.265022,19.18348,4.889586,75.416664,98.0,53.0,0.0,1018.77905,1021.5,1015.8,999.8315,1002.22284,997.2842,20679.166,3600.0,34600.0,193.11058,18.479998,9.434484,2.16,0.35999998,22.990438,26.404102,19.444977,2.3098576,0.0
2018-09-06 04:00:00+00:00,3.0,26.7305,18.1805,28.653393,16.767735,46667.87,35340.75,4.65,5.55,0.0,0.0,0.0,0.0,0.0,16.641972,34.92,330.35956,19.46,4.1942115,24.211784,23.15758,112.5,790.0,0.0,24.0,100.0,0.0,17.585484,20.57025,12.836348,4.1942115,71.625,86.0,55.0,0.0,1021.45416,1023.6,1017.9,1002.2393,1004.1682,998.9787,21929.166,14700.0,31700.0,330.35956,22.664999,12.784543,13.679999,9.178235,19.388964,22.403427,14.705235,1.5330064,0.0
